Hello. Can you please send me a wire transfer form document as attachment for me to review. Thanks!	Commercial Banking, Cash Management, Retail Banking
Hi, this is Barb Clark and I have been trying to mobile deposit a check since last night. Is there a limit to how much money can be deposit remotely? This has happened in the past and I had to drive 45 minutes to a bank just to deposit it. Could you please help?	Cash Management, Retail Banking
My account is locked.  I attempted to unlock it myself and received an error that my username is not long enough.  Can you assist?	Commercial Loans, Online Accounts
What is the minimum for money market account to not have a monthly charge? If I am going to go below that what is the best checking account, bill pay, direct deposit account that won’t charge me?	Cash Management, Retail Banking, Accounts
Direct Deposit form	Cash Management, Retail Banking, Accounts
Hi there! I need some help with…	
I'm trying to send a check to the Mortgage department to be endorsed. What address should I mail it to?	Home Loans
I have changed my password and reset my username and the new username and passsword dont work	Online Accounts
I	
I want to open a personal savings account	Vehicle Loan, Accounts
I’m needing to reset my password on the mobile app please	Online Accounts
How much can I Withdraw from ATM	Retail Banking
Hi there! I need some help with…locked out of acct and don't know why??	Commercial Loans, Online Accounts
customer service	Vehicle Loan
I set the travel advisory on my debit card beginning October 31 - November 6. How come my husband’s card doesn’t show up on list of cards? They are both linked to the account?	Vehicle Loan, Commercial Loans, Debit Cards, Retail Banking
I changed my password and now my 4 digit pin on my phone won't log me in. How can I change my 4 digit pin for mobile access?	Online Accounts
Hello! I have an overdraft charge on my checking account. I was wondering if that could be removed? I share an account with my dad and my daughter. My dad is 84 and we help him.  Somehow there was a bank error and I was removed from the whole account  and unable to transfer money. Then my daughter was also removed. The bank has been working on it for over a week and was aware it was their mistake. (It was accidental and I totally understand.) Since I was unable to access the secondary account to transfer mo	Accounts
Would you be able to see 4 deposits made on 10/6/21   10/19/21     10/22/21   and 12/10/21?	Cash Management, Retail Banking
On the mobile app, how do I locate the 2021 interest statements?	Commercial Loans, Statements
I am chatting in today to see if you have anything to consolidate debt to pay off with a lower interest rate?	Personal Loans, Vehicle Loan, Credit Card
I received an email that  tax statement was available. How do I access the statement?	Statements, Home Loans, Tax Information
I have a notary question	
can you help me activate my external bank transfer please?	Marital Status, Home Loans
I need to stop activity on my son’s account because he lost his wallet	Payments
Bill pay enrollment	
Need assistance with accessing my online account	
Can I deposit a check by taking a picture?	Cash Management, Retail Banking
Bank declaration	
What time do yall open	
This is Andrea, Treasurer for  Lutheran Church in Harker Heights. I am being asked to have a code texted to a phone number on file. The only # for me to pick from are Pastor Gerry's #. He has moved to another church. We have filled out and submitted all the necessary paperwork to remove him from the account, yet his phone number still shows up. Please help me. I need to get immediate access to our online account.	Marital Status
I can't remember my password. I thought it was @Flatdog12.	Online Accounts
Can you use the online tool to deposit checks?	Cash Management, Retail Banking
I l lost wallet Id and debit card How do I get access to my account without those items	Vehicle Loan, Payments, Debit Cards, Retail Banking
I never received my debit card. How can I get one? I’d love to request a card!:)	Vehicle Loan, Debit Cards, Retail Banking
Hi i am locked out of my online account Because of too many failed attempts with password. I had caps lock on and didn’t realize. Can this be unlocked please?	Commercial Loans, Online Accounts
Hi	
I can’t see how much money I have	
Hi Gabby, I've apparently put the wrong password on my account and I'm now locked out.  Can you help?	Commercial Loans, Online Accounts
what is my banking number	
I put 45 dollars in my account last night and it is not popping up	
agent	
Need to change address on my accounts	
how do I make an in-person appointment using website?	
I’m locked out my app screen..	Commercial Loans, Online Accounts
Login reset	
Need to reset password, but forgot old one.	Online Accounts
Hi, Are you able to help me decide which type of account I should open?	
Hi there! I need some help with…dispute	
I have gotten 2 payroll deposits for $641.00. I am trying to find out if they were from  CTC OR KILLEEN ISD	Cash Management, Retail Banking
Why won’t my mobile deposit work	Cash Management, Retail Banking
Hi there! I need some help with… resetting login and password	Online Accounts
I’m locked out of my online banking	Commercial Loans, Online Accounts
not able to log into account, exceeded activations?	Marital Status, Home Loans
I’ve paid my car note for October for my 2023 Ford Mustang GT 5.0 , but I have decided that I cannot afford the car payment because of other issues. I will bring the car whenever the month of October is up. Let me know what I need to do. I don’t want goons coming and repoing the car, I will bring it in.	Vehicle Loan
Good afternoon,  I am locked out of my online account	Commercial Loans, Online Accounts
I was charged 2 over draft fees on my checking account with over $6,000 in my Money Market account?  Is that really necessary when you can see I have enough on another account?	Accounts
Hi there! I need some help with an inactive acct notice that I received!	
I got a Cashier's check from John A in my mail box. Need to verify is it right or fake.	Retail Banking
Hi there! I need some help with…ebank. I am locked out	Commercial Loans, Online Accounts
